Stazione;Data;Dato pluviometrico giornaliero 0-24
Aurelio ;05/09/2018;0,2
Aurelio ;06/09/2018;0
Aurelio ;07/09/2018;11
Aurelio ;08/09/2018;0
Aurelio ;09/09/2018;0,2
Aurelio ;10/09/2018;0
Aurelio ;11/09/2018;0
Aurelio ;12/09/2018;0
Aurelio ;13/09/2018;0
Aurelio ;14/09/2018;0
Aurelio ;15/09/2018;0
Aurelio ;16/09/2018;0
Aurelio ;17/09/2018;0
Aurelio ;18/09/2018;1,6
Aurelio ;19/09/2018;7,4
Aurelio ;20/09/2018;25
Aurelio ;21/09/2018;0,2
Aurelio ;22/09/2018;0,2
Aurelio ;23/09/2018;0
Aurelio ;24/09/2018;0
Aurelio ;25/09/2018;2,8
Aurelio ;26/09/2018;0
Aurelio ;27/09/2018;0
Aurelio ;28/09/2018;0
Aurelio ;29/09/2018;0
Aurelio ;30/09/2018;0
Baccano ;01/09/2018;16,6
Baccano ;02/09/2018;0,2
Baccano ;03/09/2018;0
Baccano ;04/09/2018;0
Baccano ;05/09/2018;0,2
Baccano ;06/09/2018;0
Baccano ;07/09/2018;4,2
Baccano ;08/09/2018;0,2
Baccano ;09/09/2018;0
Baccano ;10/09/2018;0
Baccano ;11/09/2018;0
Baccano ;12/09/2018;0,2
Baccano ;13/09/2018;0
Baccano ;14/09/2018;0
Baccano ;15/09/2018;0,2
Baccano ;16/09/2018;0
Baccano ;17/09/2018;0,6
Baccano ;18/09/2018;22,2
Baccano ;19/09/2018;1
Baccano ;20/09/2018;4
Baccano ;21/09/2018;0
Baccano ;22/09/2018;0,2
Baccano ;23/09/2018;0
Baccano ;24/09/2018;1,2
Baccano ;25/09/2018;0
Baccano ;26/09/2018;0
Baccano ;27/09/2018;0
Baccano ;28/09/2018;0
Baccano ;29/09/2018;0
Baccano ;30/09/2018;0
Bagnoregio ;01/09/2018;0
Bagnoregio ;02/09/2018;9,4
Bagnoregio ;03/09/2018;0
Bagnoregio ;04/09/2018;0
Bagnoregio ;05/09/2018;0,2
Bagnoregio ;06/09/2018;0
Bagnoregio ;07/09/2018;6,6
Bagnoregio ;08/09/2018;0
Bagnoregio ;09/09/2018;0
Bagnoregio ;10/09/2018;0
Bagnoregio ;11/09/2018;0
Bagnoregio ;12/09/2018;0
Bagnoregio ;13/09/2018;0
Bagnoregio ;14/09/2018;0
Bagnoregio ;15/09/2018;0
Bagnoregio ;16/09/2018;0
Bagnoregio ;17/09/2018;0,2
Bagnoregio ;18/09/2018;0,4
Bagnoregio ;19/09/2018;8,2
Bagnoregio ;20/09/2018;0
Bagnoregio ;21/09/2018;0
Bagnoregio ;22/09/2018;0
Bagnoregio ;23/09/2018;0,2
Bagnoregio ;24/09/2018;4,6
Bagnoregio ;25/09/2018;0
Bagnoregio ;26/09/2018;0
Bagnoregio ;27/09/2018;0
Bagnoregio ;28/09/2018;0
Bagnoregio ;29/09/2018;0
Bagnoregio ;30/09/2018;0
Barbarano ;01/09/2018;0,2
Barbarano ;02/09/2018;0,2
Barbarano ;03/09/2018;0
Barbarano ;04/09/2018;0
Barbarano ;05/09/2018;0,4
Barbarano ;06/09/2018;0
Barbarano ;07/09/2018;28
Barbarano ;08/09/2018;0,2
Barbarano ;09/09/2018;0
Barbarano ;10/09/2018;0
Barbarano ;11/09/2018;0,2
Barbarano ;12/09/2018;0
Barbarano ;13/09/2018;0
Barbarano ;14/09/2018;0
Barbarano ;15/09/2018;0,6
Barbarano ;16/09/2018;0,2
Barbarano ;17/09/2018;0,4
Barbarano ;18/09/2018;0,4
Barbarano ;19/09/2018;18,8
Barbarano ;20/09/2018;0,4
Barbarano ;21/09/2018;0
Barbarano ;22/09/2018;0
Barbarano ;23/09/2018;0,2
Barbarano ;24/09/2018;0
Barbarano ;25/09/2018;0
Barbarano ;26/09/2018;0
Barbarano ;27/09/2018;0
Barbarano ;28/09/2018;0
Barbarano ;29/09/2018;0
Barbarano ;30/09/2018;0
Bolsena ;01/09/2018;0,6
Bolsena ;02/09/2018;2
Bolsena ;03/09/2018;0,8
Bolsena ;04/09/2018;0
Bolsena ;05/09/2018;0,2
Bolsena ;06/09/2018;0
Bolsena ;07/09/2018;20,6
Bolsena ;08/09/2018;0
Bolsena ;09/09/2018;0
Bolsena ;10/09/2018;0
Bolsena ;11/09/2018;0
Bolsena ;12/09/2018;0
Bolsena ;13/09/2018;0
Bolsena ;14/09/2018;0
Bolsena ;15/09/2018;0
Bolsena ;16/09/2018;0
Bolsena ;17/09/2018;0
Bolsena ;18/09/2018;0
Bolsena ;19/09/2018;22,2
Bolsena ;20/09/2018;0
Bolsena ;21/09/2018;0
Bolsena ;22/09/2018;-
Bolsena ;23/09/2018;-
Bolsena ;24/09/2018;-
Bolsena ;25/09/2018;-
Bolsena ;26/09/2018;-
Bolsena ;27/09/2018;0
Bolsena ;28/09/2018;0
Bolsena ;29/09/2018;0
Bolsena ;30/09/2018;0
Borgo Montello ;01/09/2018;8,6
Borgo Montello ;02/09/2018;0
Borgo Montello ;03/09/2018;0
Borgo Montello ;04/09/2018;0
Borgo Montello ;05/09/2018;0
Borgo Montello ;06/09/2018;0
Borgo Montello ;07/09/2018;5,8
Borgo Montello ;08/09/2018;0
Borgo Montello ;09/09/2018;0
Borgo Montello ;10/09/2018;0
Borgo Montello ;11/09/2018;0
Borgo Montello ;12/09/2018;0
Borgo Montello ;13/09/2018;0
Borgo Montello ;14/09/2018;0
Borgo Montello ;15/09/2018;0
Borgo Montello ;16/09/2018;0
Borgo Montello ;17/09/2018;0
Borgo Montello ;18/09/2018;1,8
Borgo Montello ;19/09/2018;12
Borgo Montello ;20/09/2018;16
Borgo Montello ;21/09/2018;0
Borgo Montello ;22/09/2018;0
Borgo Montello ;23/09/2018;0
Borgo Montello ;24/09/2018;0
Borgo Montello ;25/09/2018;0,2
Borgo Montello ;26/09/2018;0
Borgo Montello ;27/09/2018;0
Borgo Montello ;28/09/2018;0
Borgo Montello ;29/09/2018;0
Borgo Montello ;30/09/2018;0
Borgorose ;01/09/2018;6
Borgorose ;02/09/2018;6,2
Borgorose ;03/09/2018;0,6
Borgorose ;04/09/2018;3
