Stazione;Data;Dato pluviometrico giornaliero 0-24
Barbarano ;25/11/2021;40,2
Barbarano ;26/11/2021;16
Barbarano ;27/11/2021;13,6
Barbarano ;28/11/2021;0,8
Barbarano ;29/11/2021;3,6
Barbarano ;30/11/2021;0
Bolsena ;01/11/2021;12
Bolsena ;02/11/2021;0
Bolsena ;03/11/2021;16
Bolsena ;04/11/2021;0,4
Bolsena ;05/11/2021;0
Bolsena ;06/11/2021;18,6
Bolsena ;07/11/2021;1,6
Bolsena ;08/11/2021;0,2
Bolsena ;09/11/2021;0,6
Bolsena ;10/11/2021;4,2
Bolsena ;11/11/2021;5
Bolsena ;12/11/2021;0
Bolsena ;13/11/2021;0,2
Bolsena ;14/11/2021;3,6
Bolsena ;15/11/2021;2,8
Bolsena ;16/11/2021;7,6
Bolsena ;17/11/2021;0
Bolsena ;18/11/2021;0
Bolsena ;19/11/2021;0
Bolsena ;20/11/2021;0
Bolsena ;21/11/2021;0
Bolsena ;22/11/2021;2
Bolsena ;23/11/2021;0
Bolsena ;24/11/2021;0
Bolsena ;25/11/2021;18,6
Bolsena ;26/11/2021;13,8
Bolsena ;27/11/2021;4,8
Bolsena ;28/11/2021;3,8
Bolsena ;29/11/2021;20,2
Bolsena ;30/11/2021;0
Borgo Montello ;01/11/2021;32,3
Borgo Montello ;02/11/2021;0
Borgo Montello ;03/11/2021;12,7
Borgo Montello ;04/11/2021;5,2
Borgo Montello ;05/11/2021;1,2
Borgo Montello ;06/11/2021;1,8
Borgo Montello ;07/11/2021;0
Borgo Montello ;08/11/2021;7
Borgo Montello ;09/11/2021;4,4
Borgo Montello ;10/11/2021;10,8
Borgo Montello ;11/11/2021;18,5
Borgo Montello ;12/11/2021;6,2
Borgo Montello ;13/11/2021;0,2
Borgo Montello ;14/11/2021;6,2
Borgo Montello ;15/11/2021;3,8
Borgo Montello ;16/11/2021;4,8
Borgo Montello ;17/11/2021;8,1
Borgo Montello ;18/11/2021;0
Borgo Montello ;19/11/2021;0
Borgo Montello ;20/11/2021;0
Borgo Montello ;21/11/2021;2,8
Borgo Montello ;22/11/2021;20,5
Borgo Montello ;23/11/2021;1,2
Borgo Montello ;24/11/2021;0
Borgo Montello ;25/11/2021;47,3
Borgo Montello ;26/11/2021;20,6
Borgo Montello ;27/11/2021;2,6
Borgo Montello ;28/11/2021;5,4
Borgo Montello ;29/11/2021;6,2
Borgo Montello ;30/11/2021;0
Borgorose ;01/11/2021;7,8
Borgorose ;02/11/2021;0,2
Borgorose ;03/11/2021;28,4
Borgorose ;04/11/2021;16,8
Borgorose ;05/11/2021;2,2
Borgorose ;06/11/2021;6,2
Borgorose ;07/11/2021;0,2
Borgorose ;08/11/2021;4,4
Borgorose ;09/11/2021;0,2
Borgorose ;10/11/2021;2
Borgorose ;11/11/2021;0,2
Borgorose ;12/11/2021;0,4
Borgorose ;13/11/2021;0,2
Borgorose ;14/11/2021;0
Borgorose ;15/11/2021;0
Borgorose ;16/11/2021;7,8
Borgorose ;17/11/2021;0
Borgorose ;18/11/2021;0,2
Borgorose ;19/11/2021;0
Borgorose ;20/11/2021;0
Borgorose ;21/11/2021;0
